Sales Person,Country,Product,Date,Amount,Boxes Shipped,Amount_numeric,Date_converted,Amount_numeric_IQR_capped,Boxes Shipped_IQR_capped,Amount_numeric_IQR_capped_MinMax,Boxes Shipped_IQR_capped_MinMax,Amount_numeric_IQR_capped_Zscore,Boxes Shipped_IQR_capped_Zscore,PC1,PC2
Mallorie Waber,India,Drinking Coco,07-03-2024,"$4,650.58",143,4650.58,2024-03-07,4650.58,143.0,0.2638959630750922,0.30052910052910053,-0.31387628961996406,-0.16803590458256998,-0.10312472523080188,-0.3407633804570994
Ches Bonnell,UK,White Choc,03-01-2024,"$3,814.56",220,3814.56,2024-01-03,3814.56,220.0,0.21638471032397377,0.4634920634920635,-0.5087213607887743,0.481831979196459,-0.7004269838305425,-0.019013664065832502
Ches Bonnell,USA,White Choc,11-02-2024,"$6,321.35",325,6321.35,2024-02-11,6321.35,325.0,0.3588462941185914,0.6857142857142858,0.07551786309972358,1.368015457076953,-0.9139338133685864,1.020732199565668
Dennison Crosswaite,New Zealand,Orange Choco,16-03-2024,"$5,245.53",144,5245.53,2024-03-16,5245.53,144.0,0.2977071396310095,0.30264550264550266,-0.17521564143943769,-0.15959606193608908,-0.011044710586102666,-0.23674762587745396
Dotty Strutley,India,White Choc,15-08-2024,"$12,998.67",317,12998.67,2024-08-15,12998.67,317.0,0.7383202758655572,0.6687830687830689,1.631752032876667,1.3004967159051057,0.23423288093470945,2.073412974389358
Gigi Bohling,India,Manuka Honey Choco,12-05-2024,"$5,932.12",79,5932.12,2024-05-12,5932.12,79.0,0.3367262432725377,0.16507936507936508,-0.015197128229474428,-0.7081858339573472,0.49001701310586265,-0.5115089979571182
Van Tuxwell,India,Spicy Special Slims,11-04-2024,"$6,811.55",4,6811.55,2024-04-11,6811.55,4.0,0.3867044985857074,0.006349206349206349,0.1897651943680554,-1.3411740324434145,1.0825375088628724,-0.8141689973212203
Jan Morforth,New Zealand,Mint Chip Choco,30-06-2024,"$21,381.14",311,21381.14,2024-06-30,17603.252500000002,311.0,1.0000000000000002,0.6560846560846562,2.704908422574472,1.2498576600262206,1.0288762611685516,2.796441915013497
Dotty Strutley,New Zealand,White Choc,15-06-2024,"$8,423.36",63,8423.36,2024-06-15,8423.36,63.0,0.4783041161747366,0.1312169312169312,0.5654179708095283,-0.8432233163010416,0.9960598063752283,-0.1964380436469304
Rafaelita Blaksland,Canada,Caramel Stuffed Bars,01-08-2024,"$7,951.43",109,7951.43,2024-08-01,7951.43,109.0,0.45148420096835956,0.22857142857142856,0.45542869491098914,-0.4549905545629204,0.6437636250257683,0.00030981201122451765
Kaine Padly,USA,Milk Bars,15-06-2024,"$18,389.10",62,18389.1,2024-06-15,17603.252500000002,62.0,1.0000000000000002,0.1291005291005291,2.704908422574472,-0.8516631589475225,2.514875883069578,1.3104422931124429
Brien Boise,India,After Nines,16-06-2024,"$6,555.46",45,6555.46,2024-06-16,6555.46,45.0,0.3721508315477969,0.09312169312169313,0.13008016975665776,-0.9951404839376977,0.7956511545584325,-0.6116900142927864
Oby Sorrel,New Zealand,Raspberry Choco,13-05-2024,"$5,129.71",270,5129.71,2024-05-13,5129.71,270.0,0.29112505631525804,0.5693121693121694,-0.2022089623441667,0.9038241115205038,-0.7820834867463056,0.49611682976580623
Dennison Crosswaite,USA,Drinking Coco,10-05-2024,"$2,399.02",149,2399.02,2024-05-10,2399.02,149.0,0.13593917227546035,0.31322751322751324,-0.83863092281157,-0.11739684870368461,-0.5099895046244933,-0.6760137202410952
Oby Sorrel,India,Eclairs,25-08-2024,"$6,096.53",344,6096.53,2024-08-25,6096.53,344.0,0.34606971001353837,0.725925925925926,0.023120708844834883,1.52837246736009,-1.0643737258391022,1.0970713458591672
Ches Bonnell,New Zealand,Organic Choco Syrup,15-07-2024,"$8,134.67",83,8134.67,2024-07-15,8134.67,83.0,0.4618977819282827,0.17354497354497356,0.4981351024622113,-0.6744264633714238,0.8291262345596783,-0.12465681676351718
Gigi Bohling,UK,Baker's Choco Chips,16-05-2024,"$9,969.65",449,9969.65,2024-05-16,9969.65,449.0,0.5661802136562883,0.9481481481481483,0.9258004797179509,2.414555945240584,-1.052709085199567,2.3619886796682423
Jan Morforth,Australia,50% Dark Bites,14-06-2024,"$3,894.16",173,3894.16,2024-06-14,3894.16,173.0,0.22090840080863805,0.364021164021164,-0.49016957056241933,0.08515937481185688,-0.40681899868705834,-0.2863854558649101
Beverie Moffet,Australia,Smooth Sliky Salty,25-01-2024,"$11,533.35",491,11533.35,2024-01-25,11533.35,473.5,0.6550457263556544,1.0,1.2902406100816608,2.621332090079366,-0.941223811885989,2.765899581388044
Ches Bonnell,USA,Organic Choco Syrup,28-07-2024,"$8,754.31",14,8754.31,2024-07-28,8754.31,14.0,0.4971120981584004,0.027513227513227514,0.6425500684905856,-1.2567756059786055,1.3430260640988736,-0.4343230427357437
Brien Boise,Canada,Mint Chip Choco,28-01-2024,"$5,475.65",194,5475.65,2024-01-28,5475.65,194.0,0.31078492423315696,0.4084656084656085,-0.12158325492073406,0.2623960703879557,-0.2715143847612091,0.09956969669484471
Kaine Padly,UK,Orange Choco,29-06-2024,"$2,252.94",196,2252.94,2024-06-29,2252.94,196.0,0.12763740461214682,0.41269841269841273,-0.8726767207546094,0.2792757556809175,-0.8145534076922019,-0.4195978463662417
Karlen McCaffrey,Australia,70% Dark Bites,24-06-2024,$278.78,332,278.78,2024-06-24,278.78,332.0,0.015445334169875088,0.7005291005291007,-1.3327797633835161,1.4270943556023192,-1.951525704756132,0.06669048772277782
Gunar Cockshoot,Canada,Mint Chip Choco,01-07-2024,"$8,936.91",442,8936.91,2024-07-01,8936.91,442.0,0.5074893077375423,0.9333333333333335,0.685107315919385,2.355477046715218,-1.1811297637344613,2.150017821588715
Roddy Speechley,USA,Peanut Butter Cubes,25-02-2024,"$2,010.22",144,2010.22,2024-02-25,2010.22,144.0,0.113843558450869,0.30264550264550266,-0.9292456971835149,-0.15959606193608908,-0.5442244762212151,-0.7699273915125563
Curtice Advani,Canada,Smooth Sliky Salty,01-08-2024,"$2,901.91",12,2901.91,2024-08-01,2901.91,12.0,0.1645185530271289,0.02328042328042328,-0.7214260259908206,-1.2736552912715673,0.39048505824966734,-1.4107355284548282
Oby Sorrel,Australia,Milk Bars,21-06-2024,"$9,231.31",278,9231.31,2024-06-21,9231.31,278.0,0.5242201428969037,0.5862433862433863,0.7537209722339441,0.9713428526923509,-0.15388190740669636,1.2198043285849876
Camilla Castle,New Zealand,Spicy Special Slims,25-01-2024,"$12,744.67",26,12744.67,2024-01-25,12744.67,26.0,0.7238853841180103,0.052910052910052914,1.5725541092900568,-1.1554974942208347,1.9290237882693884,0.29490356065413625
Gigi Bohling,UK,Milk Bars,17-05-2024,"$1,436.97",248,1436.97,2024-05-17,1436.97,248.0,0.08126559902456504,0.5227513227513229,-1.0628488849631381,0.718147573297924,-1.2593546729056233,-0.24374063496235882
Andria Kimpton,Australia,85% Dark Bars,23-08-2024,"$4,900.32",254,4900.32,2024-08-23,4900.32,254.0,0.278088757819314,0.5354497354497355,-0.2556712130982317,0.7687866291768094,-0.7244010873124168,0.3628273902405257
Camilla Castle,Australia,Smooth Sliky Salty,03-03-2024,"$8,263.11",129,8263.11,2024-03-03,8263.11,129.0,0.4691970634088139,0.2708994708994709,0.5280696745309682,-0.28619370163330254,0.5757711549576098,0.17103214064202732
Roddy Speechley,India,Caramel Stuffed Bars,30-05-2024,"$10,139.68",552,10139.68,2024-05-30,10139.68,473.5,0.5758430665847742,1.0,0.9654281291172869,2.621332090079366,-1.1709009197899265,2.536222473484111
Karlen McCaffrey,USA,Drinking Coco,29-06-2024,$132.68,243,132.68,2024-06-29,132.68,243.0,0.00714242990091214,0.5121693121693123,-1.366830222580381,0.6759483600655196,-1.4444625882515651,-0.4885272499830371
Andria Kimpton,Canada,Organic Choco Syrup,04-01-2024,"$9,479.63",217,9479.63,2024-01-04,9479.63,217.0,0.5383322386400171,0.4571428571428572,0.8115950997340504,0.4565124512570163,0.25108134861979814,0.8966874485796462
Jehu Rudeforth,Australia,Drinking Coco,14-01-2024,"$3,114.84",65,3114.84,2024-01-14,3114.84,65.0,0.17661942507360587,0.13544973544973546,-0.6717999871353209,-0.8263436310080798,0.10927885857169653,-1.0593475115805493
Karlen McCaffrey,USA,Mint Chip Choco,15-02-2024,"$17,866.48",58,17866.48,2024-02-15,17603.252500000002,58.0,1.0000000000000002,0.12063492063492065,2.704908422574472,-0.8854225295334461,2.538747362939474,1.2865708132425464
Curtice Advani,New Zealand,Spicy Special Slims,10-01-2024,"$4,651.03",494,4651.03,2024-01-10,4651.03,473.5,0.26392153670220403,1.0,-0.3137714114088854,2.621332090079366,-2.0754315893867075,1.6316918038873478
Madelene Upcott,USA,White Choc,04-05-2024,"$14,360.42",218,14360.42,2024-05-04,14360.42,218.0,0.815708913019974,0.45925925925925926,1.9491251527351958,0.4649522939034972,1.0494686929329342,1.7070105328277152
Andria Kimpton,USA,Spicy Special Slims,23-05-2024,"$2,595.52",5,2595.52,2024-05-23,2595.52,5.0,0.14710632278094438,0.008465608465608466,-0.7928341039738972,-1.3327341897969336,0.38176701184865364,-1.5030037544004777
Barr Faughny,New Zealand,Fruit & Nut Bars,26-04-2024,"$1,853.03",153,1853.03,2024-04-26,1853.03,153.0,0.10491040634930647,0.3216931216931217,-0.9658808216267405,-0.08363747811776102,-0.6238402508518992,-0.7421215067287069
Oby Sorrel,Canada,Organic Choco Syrup,05-07-2024,"$1,392.99",70,1392.99,2024-07-05,1392.99,70.0,0.07876620320150556,0.14603174603174604,-1.0730989821258905,-0.7841444177756753,-0.20432173190685435,-1.3132694023843543
Madelene Upcott,UK,Organic Choco Syrup,21-07-2024,"$7,943.17",174,7943.17,2024-07-21,7943.17,174.0,0.45101478283515195,0.36613756613756615,0.4535035970809678,0.09359921745833778,0.2544908274099026,0.3868601101669864
Dotty Strutley,USA,Mint Chip Choco,21-02-2024,"$5,552.79",272,5552.79,2024-02-21,5552.79,272.0,0.31516881222294346,0.5735449735449736,-0.10360479891494223,0.9207037968134655,-0.7242955540672217,0.5777762423147849
Kelci Walkden,USA,Orange Choco,03-02-2024,"$1,539.14",143,1539.14,2024-02-03,1539.14,143.0,0.08707194898459204,0.30052910052910053,-1.039036869794461,-0.16803590458256998,-0.6158906889213646,-0.8535293441476524
Gigi Bohling,Australia,Caramel Stuffed Bars,08-07-2024,"$9,117.77",154,9117.77,2024-07-08,9117.77,154.0,0.5177676326251853,0.3238095238095238,0.727259034265347,-0.07519763547128014,0.567422552779147,0.4610770368372647
Mallorie Waber,India,50% Dark Bites,31-05-2024,$631.02,140,631.02,2024-05-31,631.02,140.0,0.03546323286733922,0.2941798941798942,-1.2506857610049824,-0.19335543252201268,-0.7476454452245175,-1.0210913202556469
Van Tuxwell,New Zealand,Mint Chip Choco,27-06-2024,"$4,486.37",104,4486.37,2024-06-27,4486.37,104.0,0.2545638623905857,0.21798941798941798,-0.3521475141560162,-0.4971897677953249,0.10256036110692852,-0.6005721515823451
Van Tuxwell,India,50% Dark Bites,13-05-2024,"$5,591.29",132,5591.29,2024-05-13,5591.29,132.0,0.31735677809806373,0.27724867724867724,-0.09463188530043636,-0.26087417369385985,0.11755104944295683,-0.25138074506777297
Van Tuxwell,USA,Manuka Honey Choco,31-05-2024,"$2,662.54",102,2662.54,2024-05-31,2662.54,102.0,0.1509150883121278,0.21375661375661376,-0.7772142424039185,-0.5140694530882867,-0.18607146495899737,-0.9130754575181615
Wilone O'Kielt,USA,Orange Choco,28-02-2024,"$7,481.93",38,7481.93,2024-02-28,7481.93,38.0,0.4248023833483862,0.07830687830687831,0.34600576135227473,-1.054219382463064,0.9901086943797297,-0.5007826540161288
Barr Faughny,New Zealand,Eclairs,28-03-2024,"$7,418.41",31,7418.41,2024-03-28,7418.41,31.0,0.4211925238058501,0.0634920634920635,0.33120161920179636,-1.1132982809884302,1.0214156748477947,-0.5530258530927004
Gigi Bohling,USA,After Nines,14-01-2024,"$1,969.06",235,1969.06,2024-01-14,1969.06,235.0,0.11150442402437678,0.49523809523809526,-0.9388385575568413,0.6084296188936724,-1.0940838198823042,-0.23363440109336664
Barr Faughny,New Zealand,Mint Chip Choco,21-02-2024,"$7,197.75",159,7197.75,2024-02-21,7197.75,159.0,0.408652353675875,0.3343915343915344,0.2797740057426571,-0.032998422238875655,0.2211635047939243,0.17449668852678865
Dennison Crosswaite,Canada,85% Dark Bars,01-08-2024,"$11,719.06",87,11719.06,2024-08-01,11719.06,87.0,0.66559967811328,0.182010582010582,1.333522682480359,-0.6406670927855002,1.3959629774396396,0.48992288585622545
Beverie Moffet,New Zealand,Smooth Sliky Salty,19-05-2024,"$2,755.14",63,2755.14,2024-05-19,2755.14,63.0,0.15617757246891062,0.1312169312169312,-0.7556326371908473,-0.8432233163010416,0.06193596316754243,-1.1305618868545986
Husein Augar,USA,White Choc,13-07-2024,"$2,438.56",61,2438.56,2024-07-13,2438.56,61.0,0.13818624164435012,0.12698412698412698,-0.8294156239981268,-0.8601030015940034,0.021699252794865034,-1.1946700770971712
Andria Kimpton,Australia,Peanut Butter Cubes,20-04-2024,"$7,661.86",144,7661.86,2024-04-20,7661.86,144.0,0.43502785607333144,0.30264550264550266,0.3879407313953406,-0.15959606193608908,0.3871669795137924,0.1614640642224336
Dennison Crosswaite,India,85% Dark Bars,30-06-2024,"$4,886.15",23,4886.15,2024-06-30,4886.15,23.0,0.27728347271670484,0.04656084656084657,-0.2589737114337525,-1.1808170221602774,0.6518416562061735,-1.0180857912138987
Curtice Advani,UK,50% Dark Bites,08-03-2024,"$3,572.26",156,3572.26,2024-03-08,3572.26,156.0,0.20261473288133366,0.3280423280423281,-0.5651924508873397,-0.05831795017831834,-0.35841439666189884,-0.4408884327338676
Gunar Cockshoot,USA,Fruit & Nut Bars,09-03-2024,"$6,937.75",94,6937.75,2024-03-09,6937.75,94.0,0.39387648023350424,0.19682539682539682,0.21917770600833172,-0.5815881942601339,0.56622699822278,-0.25626291381598243
Oby Sorrel,Canada,Raspberry Choco,16-06-2024,"$1,941.25",221,1941.25,2024-06-16,1941.25,221.0,0.10992397386886782,0.46560846560846564,-0.9453200310015012,0.4902718218429399,-1.0151167341624678,-0.32176767446280374
Gigi Bohling,UK,Drinking Coco,30-06-2024,"$6,173.15",46,6173.15,2024-06-30,6173.15,46.0,0.3504240462564401,0.09523809523809525,0.040977972251157964,-0.9867006412912168,0.726678516516196,-0.6687269124000736
Kelci Walkden,India,Mint Chip Choco,28-07-2024,"$3,105.45",116,3105.45,2024-07-28,3105.45,116.0,0.17608578872120637,0.2433862433862434,-0.6739884458064953,-0.3959116560375542,-0.19662998373621157,-0.7565336172061035
Karlen McCaffrey,Canada,Peanut Butter Cubes,12-08-2024,"$3,691.60",154,3691.6,2024-08-12,3691.6,154.0,0.20939685879138184,0.3238095238095238,-0.5373787493092845,-0.07519763547128014,-0.3268113997312089,-0.4331569156730742
Barr Faughny,UK,Mint Chip Choco,07-07-2024,"$3,950.65",324,3950.65,2024-07-07,3950.65,324.0,0.22411874346540547,0.6835978835978836,-0.4770038591316807,1.359575614430472,-1.298657799943812,0.6240724730555016
Barr Faughny,USA,85% Dark Bars,25-08-2024,"$13,497.17",49,13497.17,2024-08-25,13497.17,49.0,0.7666501716771795,0.1015873015873016,1.7479337844826714,-0.9613811133517741,1.9157749366284795,0.5561767275170316
Husein Augar,Canada,Eclairs,17-01-2024,"$4,389.23",241,4389.23,2024-01-17,4389.23,241.0,0.24904336875138608,0.507936507936508,-0.3747872239875254,0.6590686747725578,-0.7310465167829658,0.20101734161565282
Jan Morforth,Australia,70% Dark Bites,04-03-2024,"$6,310.98",366,6310.98,2024-03-04,6310.98,366.0,0.3582569640893707,0.7724867724867726,0.07310100299108896,1.7140490055826698,-1.1603254602070154,1.263705890060112
Marney O'Breen,New Zealand,Fruit & Nut Bars,25-08-2024,"$9,693.37",4,9693.37,2024-08-25,9693.37,4.0,0.5504791432152955,0.006349206349206349,0.861409919369492,-1.3411740324434145,1.5574620484595665,-0.3392444577245351
Ches Bonnell,UK,Peanut Butter Cubes,15-04-2024,"$2,348.20",266,2348.2,2024-04-15,2348.2,266.0,0.13305105732030156,0.5608465608465609,-0.8504751687827178,0.8700647409345802,-1.2166054374631916,0.01385191930913628
Kaine Padly,USA,Organic Choco Syrup,11-03-2024,"$2,518.50",24,2518.5,2024-03-11,2518.5,24.0,0.1427292544250544,0.04867724867724868,-0.8107845924567347,-1.1723771795137965,0.255684570334822,-1.4023071371502949
Camilla Castle,USA,Raspberry Choco,20-05-2024,"$3,516.72",17,3516.72,2024-05-20,3516.72,17.0,0.19945837899291338,0.033862433862433865,-0.5781367527613569,-1.2314560780391628,0.46196652518414405,-1.2795753618456127
Brien Boise,New Zealand,Manuka Honey Choco,14-06-2024,"$16,807.37",44,16807.37,2024-06-14,16807.37,44.0,0.9547697727115474,0.09100529100529102,2.5194179051771473,-1.0035803265841787,2.491135939786659,1.0718590310004605
Jehu Rudeforth,New Zealand,After Nines,14-04-2024,"$1,736.59",70,1736.59,2024-04-14,1736.59,70.0,0.0982930882584232,0.14603174603174604,-0.9930186414000667,-0.7841444177756753,-0.1476963799398945,-1.2566440504173955
Jehu Rudeforth,USA,Smooth Sliky Salty,07-07-2024,"$7,900.11",168,7900.11,2024-07-07,7900.11,168.0,0.4485676708719654,0.35343915343915344,0.44346791759419835,0.042960161579452406,0.28320175019583715,0.34395659334323236
Madelene Upcott,India,Mint Chip Choco,24-08-2024,"$4,016.89",71,4016.89,2024-08-24,4016.89,71.0,0.22788318137626176,0.14814814814814814,-0.4615657864609049,-0.7757045751291944,0.22212966770106682,-0.8748822628414932
Jehu Rudeforth,India,Eclairs,24-02-2024,"$9,642.62",140,9642.62,2024-02-24,9642.62,140.0,0.5475950063799095,0.2941798941798942,0.8495819877867342,-0.19335543252201268,0.7374681222535235,0.4640222472223661
Karlen McCaffrey,Canada,Raspberry Choco,09-05-2024,$773.70,217,773.7,2024-05-09,773.7,217.0,0.04357177757025253,0.4571428571428572,-1.217432376212315,0.4565124512570163,-1.1836577388357146,-0.5380516388758395
Kaine Padly,Australia,70% Dark Bites,08-02-2024,"$7,852.03",240,7852.03,2024-02-08,7852.03,240.0,0.44583527089077624,0.505820105820106,0.4322622633971739,0.6506288321260769,-0.15440848153263864,0.7657196369310212
Roddy Speechley,UK,70% Dark Bites,24-03-2024,"$1,649.57",293,1649.57,2024-03-24,1649.57,293.0,0.09334771707782666,0.6179894179894181,-1.013299756795763,1.0979404923895644,-1.4928722969129207,0.05985003810300842
Rafaelita Blaksland,USA,Drinking Coco,20-06-2024,"$9,333.45",78,9333.45,2024-06-20,9333.45,78.0,0.5300247879484566,0.16296296296296298,0.7775259955218827,-0.7166256766038281,1.0565247794813093,0.04306302848336955
Mallorie Waber,Canada,Manuka Honey Choco,07-03-2024,"$1,540.11",117,1540.11,2024-03-07,1540.11,117.0,0.08712707435858856,0.2455026455026455,-1.038810798983914,-0.3874718133910733,-0.4605662135638743,-1.0085341070988132
Kaine Padly,Australia,Fruit & Nut Bars,20-06-2024,"$7,840.94",82,7840.94,2024-06-20,7840.94,82.0,0.44520502305817666,0.17142857142857143,0.4296775981508136,-0.6828663060179047,0.7866873390054552,-0.1790314522526875
Oby Sorrel,New Zealand,Organic Choco Syrup,17-02-2024,"$17,102.97",267,17102.97,2024-02-17,17102.97,267.0,0.9715688042098737,0.562962962962963,2.58831123672125,0.8785045835810611,1.2090158789533256,2.4514089756605557
Madelene Upcott,UK,99% Dark & Pure,26-01-2024,"$11,496.42",49,11496.42,2024-01-26,11496.42,49.0,0.652946984024013,0.1015873015873016,1.2816336048924737,-0.9613811133517741,1.5860509175717428,0.2264527084603009
Madelene Upcott,Australia,Mint Chip Choco,02-05-2024,"$3,072.89",166,3072.89,2024-05-02,3072.89,166.0,0.1742353947239618,0.34920634920634924,-0.6815769670347631,0.026080476286490614,-0.500389376929598,-0.46350601365208394
Curtice Advani,Canada,99% Dark & Pure,07-07-2024,"$14,990.79",7,14990.79,2024-07-07,14990.79,7.0,0.8515330181810019,0.012698412698412698,2.096040881441068,-1.3158545045039718,2.412574364100835,0.5516750777215617
Rafaelita Blaksland,Australia,Baker's Choco Chips,22-08-2024,"$3,170.18",49,3170.18,2024-08-22,3170.18,49.0,0.179764412905532,0.1015873015873016,-0.6589022977995611,-0.9613811133517741,0.2138848216422337,-1.145713387469182
Karlen McCaffrey,Australia,After Nines,11-08-2024,"$2,528.14",67,2528.14,2024-08-11,2528.14,67.0,0.14327709834807154,0.13968253968253969,-0.808537868112739,-0.809463945715118,0.0006548357525361842,-1.1441000545298117
Marney O'Breen,UK,99% Dark & Pure,13-01-2024,"$8,551.60",208,8551.6,2024-01-13,8551.6,208.0,0.4855920315987736,0.4380952380952381,0.5953059303400278,0.38055386743868824,0.15185263995134346,0.6900370804966613
Gunar Cockshoot,Australia,50% Dark Bites,02-03-2024,"$13,072.95",119,13072.95,2024-03-02,13072.95,119.0,0.7425416292474776,0.24973544973544975,1.6490639295853813,-0.3705921280981115,1.428112494052495,0.9040160803874164
Marney O'Breen,Australia,Choco Coated Almonds,27-07-2024,"$11,987.26",41,11987.26,2024-07-27,11987.26,41.0,0.6808415598719102,0.08465608465608467,1.3960300962832286,-1.0288998545236214,1.7146844121178868,0.25960028352685843
Kelci Walkden,New Zealand,Drinking Coco,10-03-2024,"$18,385.44",116,18385.44,2024-03-10,17603.252500000002,116.0,1.0000000000000002,0.2433862433862434,2.704908422574472,-0.3959116560375542,2.192610904825982,1.632707271356045
Beverie Moffet,USA,85% Dark Bars,23-08-2024,"$14,028.40",344,14028.4,2024-08-23,14028.4,344.0,0.7968401226340665,0.725925925925926,1.8717436779744623,1.52837246736009,0.24280011148967934,2.4042451831879235
Roddy Speechley,USA,Eclairs,25-04-2024,"$4,812.71",169,4812.71,2024-04-25,4812.71,169.0,0.27310985677205984,0.35555555555555557,-0.27608983548178645,0.0514000042259333,-0.23157028642702582,-0.15887970334467288
Dennison Crosswaite,UK,Milk Bars,07-03-2024,"$11,963.91",446,11963.91,2024-03-07,11963.91,446.0,0.6795145727762203,0.9417989417989419,1.3905880824417034,2.3892364173011416,-0.7061510095997378,2.6727395354632213
Wilone O'Kielt,UK,Organic Choco Syrup,12-07-2024,"$5,574.83",52,5574.83,2024-07-12,5574.83,52.0,0.31642135164859675,0.10793650793650794,-0.09846809719900174,-0.9360615854123314,0.5922680353933328,-0.7315229539132462
Madelene Upcott,USA,Orange Choco,16-05-2024,"$9,205.15",144,9205.15,2024-05-16,9205.15,144.0,0.5227334627074713,0.30264550264550266,0.7476240522299058,-0.15959606193608908,0.6415014947556125,0.41579857946424886
Gunar Cockshoot,India,Smooth Sliky Salty,02-03-2024,"$4,133.74",69,4133.74,2024-03-02,4133.74,69.0,0.234523799882958,0.1439153439153439,-0.43433241098415143,-0.7925842604221562,0.2533223121102268,-0.8675610983022297
Marney O'Breen,New Zealand,85% Dark Bars,30-05-2024,"$1,312.23",164,1312.23,2024-05-30,1312.23,164.0,0.0741765895891753,0.344973544973545,-1.091921125074137,0.009200790993528822,-0.7786107737645782,-0.765598890356955
Marney O'Breen,UK,Manuka Honey Choco,10-06-2024,"$11,735.75",185,11735.75,2024-06-10,11735.75,185.0,0.6665481755277153,0.38941798941798944,1.3374124987979201,0.18643748656962764,0.8138622361229049,1.0775246581644062
Brien Boise,USA,99% Dark & Pure,25-07-2024,"$7,650.76",358,7650.76,2024-07-25,7650.76,358.0,0.4343970399379072,0.7555555555555556,0.3853537355220676,1.6465302644108226,-0.891786475850537,1.4367589549370012
Beverie Moffet,New Zealand,Mint Chip Choco,09-06-2024,"$4,994.93",98,4994.93,2024-06-09,4994.93,98.0,0.2834654708438629,0.2052910052910053,-0.23362115187567575,-0.5478288236742103,0.22217837542957544,-0.5525685768693884
Dennison Crosswaite,USA,Milk Bars,12-05-2024,$890.78,62,890.78,2024-05-12,890.78,62.0,0.050225467041917014,0.1291005291005291,-1.1901453963165658,-0.8516631589475225,-0.23934308535485896,-1.4437766753119423
Gunar Cockshoot,USA,Drinking Coco,09-05-2024,"$4,142.16",5,4142.16,2024-05-09,4142.16,5.0,0.23500231086136092,0.008465608465608466,-0.4323700231235244,-1.3327341897969336,0.6366536077921305,-1.2481171584570057
Brien Boise,Canada,Manuka Honey Choco,09-08-2024,"$7,308.24",178,7308.24,2024-08-09,7308.24,178.0,0.41493153158605783,0.3746031746031746,0.30552510250283244,0.12735858804426137,0.12598275055402933,0.3060949930509076
Van Tuxwell,India,Choco Coated Almonds,13-04-2024,"$6,833.86",115,6833.86,2024-04-13,6833.86,115.0,0.3879723821876277,0.24126984126984127,0.19496482301064297,-0.4043514986840351,0.4237806351460836,-0.14805873825876809
Andria Kimpton,USA,Caramel Stuffed Bars,02-05-2024,"$8,878.27",47,8878.27,2024-05-02,8878.27,47.0,0.5041567799734631,0.09735449735449736,0.6714405197023818,-0.9782607986447359,1.1665149891356321,-0.21695469984569782
Dotty Strutley,USA,99% Dark & Pure,09-08-2024,"$4,134.93",307,4134.93,2024-08-09,4134.93,307.0,0.2345914279190981,0.6476190476190478,-0.43405506638152114,1.216098289440297,-1.1668346278993402,0.552988066205855
Camilla Castle,Australia,Raspberry Choco,23-08-2024,"$6,641.89",188,6641.89,2024-08-23,6641.89,188.0,0.3770626728617357,0.39576719576719577,0.15022377816449528,0.2117570145090703,-0.04351056868760133,0.25595907315876015
Gunar Cockshoot,India,Spicy Special Slims,13-05-2024,"$7,117.30",174,7117.3,2024-05-13,7117.3,174.0,0.40408035745111065,0.36613756613756615,0.26102411222870914,0.09359921745833778,0.11838727843157586,0.25075656118866224
Karlen McCaffrey,USA,Manuka Honey Choco,01-02-2024,"$11,815.59",68,11815.59,2024-02-01,11815.59,68.0,0.6710855052801725,0.14179894179894179,1.3560202240701837,-0.8010241030686371,1.525260671039837,0.3924415206924087
Camilla Castle,USA,50% Dark Bites,23-06-2024,"$6,962.79",303,6962.79,2024-06-23,6962.79,303.0,0.3952995105065695,0.6391534391534393,0.22501359579812982,1.1823389188543734,-0.676931227734663,0.9951485066307311
Madelene Upcott,UK,Choco Coated Almonds,24-05-2024,"$11,786.42",147,11786.42,2024-05-24,11786.42,147.0,0.6694277659405035,0.308994708994709,1.349221785365375,-0.1342765339966464,1.0489917214997397,0.8590960260132123
Jan Morforth,Canada,Mint Chip Choco,01-04-2024,"$1,200.19",224,1200.19,2024-04-01,1200.19,224.0,0.06780932474116293,0.47195767195767196,-1.1180334690058058,0.5155913497823825,-1.155147187279777,-0.42599090777526644
Camilla Castle,Canada,70% Dark Bites,27-07-2024,"$10,791.08",166,10791.08,2024-07-27,10791.08,166.0,0.61286231258616,0.34920634920634924,1.1172451662209004,0.026080476286490614,0.771569951643945,0.808453314921435
Ches Bonnell,India,Peanut Butter Cubes,27-01-2024,"$26,170.95",224,26170.95,2024-01-27,17603.252500000002,224.0,1.0000000000000002,0.47195767195767196,2.704908422574472,0.5155913497823825,1.5480809483387898,2.277237227843249
Jan Morforth,India,Choco Coated Almonds,12-08-2024,"$2,987.81",136,2987.81,2024-08-12,2987.81,136.0,0.16940027429135832,0.2857142857142857,-0.7014059408093646,-0.22711480310793625,-0.33537447972536893,-0.6565633144962981
Gigi Bohling,Canada,Almond Choco,01-02-2024,"$11,705.99",47,11705.99,2024-02-01,11705.99,47.0,0.6648569063213885,0.09735449735449736,1.3304765531052527,-0.9782607986447359,1.6325238374010904,0.24905414841975176
Rafaelita Blaksland,India,After Nines,02-03-2024,"$5,256.03",201,5256.03,2024-03-02,5256.03,201.0,0.2983038575969513,0.4232804232804233,-0.17276848318093607,0.32147496891332195,-0.3494828965328976,0.10515136446779368
